,SiteID,BASIN_ID,MAIN_RIV
2761,S10721,139671,20362129
2762,S10728,139671,20362129
2763,S10736,139671,20362129
2764,S10740,139671,20362129
2765,S10743,139671,20362129
2766,S10751,139671,20362129
2767,S10754,139671,20362129
2768,S10755,139671,20362129
2769,S10760,139671,20362129
2770,S10762,139671,20362129
2771,S10763,139671,20362129
2772,S10765,139671,20362129
2773,S10766,139671,20362129
2774,S10767,139671,20362129
2775,S10769,139671,20362129
2776,S10772,139671,20362129
2777,S10773,139671,20362129
2778,S10774,139671,20362129
2779,S10776,139671,20362129
2780,S10778,139671,20362129
2781,S10779,139671,20362129
2782,S10780,139671,20362129
2783,S10781,139671,20362129
2784,S10782,139671,20362129
2785,S10785,139671,20362129
2786,S10787,139671,20362129
2787,S10788,139671,20362129
2788,S10789,139671,20362129
2789,S10790,139671,20362129
2790,S10791,139671,20362129
2791,S10792,139671,20362129
2792,S10793,139671,20362129
2793,S10794,139671,20362129
2794,S10795,139671,20362129
2795,S10796,139671,20362129
2796,S10798,139671,20362129
2797,S10799,139671,20362129
2798,S10800,139671,20362129
2799,S10801,139671,20362129
2800,S10802,139671,20362129
2801,S10803,139671,20362129
2802,S10809,139671,20362129
2803,S10810,139671,20362129
2804,S10812,139671,20362129
2805,S10813,139671,20362129
2806,S10814,139671,20362129
2807,S10816,139671,20362129
2808,S10817,139671,20362129
2809,S10818,139671,20362129
2810,S10821,139671,20362129
2811,S10822,139671,20362129
2812,S10824,139671,20362129
2813,S10825,139671,20362129
2814,S10828,139671,20362129
2815,S10831,139671,20362129
2816,S10832,139671,20362129
2817,S10833,139671,20362129
2818,S10834,139671,20362129
2819,S10835,139671,20362129
2820,S10836,139671,20362129
2821,S10837,139671,20362129
2822,S10838,139671,20362129
2823,S10839,139671,20362129
2824,S10840,139671,20362129
2825,S10841,139671,20362129
2826,S10843,139671,20362129
2827,S10847,139671,20362129
2828,S10848,139671,20362129
2829,S10849,139671,20362129
2830,S10850,139671,20362129
2831,S10852,139671,20362129
2832,S10854,139671,20362129
2833,S10855,139671,20362129
2834,S10856,139671,20362129
2835,S10857,139671,20362129
2836,S10861,139671,20362129
2837,S10863,139671,20362129
2838,S10864,139671,20362129
2839,S10865,139671,20362129
2840,S10866,139671,20362129
2841,S10867,139671,20362129
2842,S10868,139671,20362129
2843,S10869,139671,20362129
2844,S10871,139671,20362129
2845,S10873,139671,20362129
2846,S10874,139671,20362129
2847,S10875,139671,20362129
2848,S10876,139671,20362129
2849,S10879,139671,20362129
2850,S10880,139671,20362129
2851,S10881,139671,20362129
2852,S10884,139671,20362129
2853,S10885,139671,20362129
2854,S10887,139671,20362129
2855,S10888,139671,20362129
2856,S10890,139671,20362129
2857,S10891,139671,20362129
2858,S10899,139671,20362129
2859,S10903,139671,20362129
2860,S10904,139671,20362129
2861,S10905,139671,20362129
2862,S10907,139671,20362129
2863,S10912,139671,20362129
2864,S10913,139671,20362129
2865,S10915,139671,20362129
2866,S10921,139671,20362129
2867,S10923,139671,20362129
2868,S10925,139671,20362129
2869,S10927,139671,20362129
2870,S10929,139671,20362129
2871,S10931,139671,20362129
2872,S10933,139671,20362129
2873,S10934,139671,20362129
2874,S10935,139671,20362129
2875,S10936,139671,20362129
2876,S10938,139671,20362129
2877,S10939,139671,20362129
2878,S10940,139671,20362129
2879,S10942,139671,20362129
2880,S10945,139671,20362129
2881,S10948,139671,20362129
2882,S10952,139671,20362129
2883,S10953,139671,20362129
2884,S10960,139671,20362129
2885,S10970,139671,20362129
2886,S10971,139671,20362129
2887,S10972,139671,20362129
2888,S10974,139671,20362129
2889,S10980,139671,20362129
2890,S10983,139671,20362129
2891,S10994,139671,20362129
2892,S11000,139671,20362129
2893,S11005,139671,20362129
2894,S11009,139671,20362129
2895,S11019,139671,20362129
2896,S11021,139671,20362129
2897,S11026,139671,20362129
2898,S11028,139671,20362129
2899,S11030,139671,20362129
2900,S11031,139671,20362129
2901,S11032,139671,20362129
2902,S11033,139671,20362129
2903,S11034,139671,20362129
2904,S10716,135985,20346117
2905,S10746,135985,20346117
2906,S10733,139786,20363222
2907,S1075,135807,20344880
2908,S1187,135807,20344880
2909,S1188,135807,20344880
2910,S4615,135807,20344880
2911,S756,135807,20344880
2912,S796,135807,20344880
2913,S8608,135807,20344880
2914,S8609,135807,20344880
2915,S8610,135807,20344880
2916,S8611,135807,20344880
2917,S8612,135807,20344880
2918,S8613,135807,20344880
2919,S8781,135807,20344880
2920,S8782,135807,20344880
2921,S8898,135807,20344880
2922,S9342,135807,20344880
2923,S942,135807,20344880
2924,S943,135807,20344880
2925,S9466,135807,20344880
2926,S9600,135807,20344880
2927,S9602,135807,20344880
2928,S9618,135807,20344880
2929,S9619,135807,20344880
2930,S9633,135807,20344880
2931,S9846,135807,20344880
2932,S9847,135807,20344880
2933,S9848,135807,20344880
2934,S108,108496,20279979
2935,S116,108496,20279979
2936,S10815,139976,20364415
2937,S10829,139976,20364415
2938,S10842,139976,20364415
2939,S10845,139976,20364415
2940,S10846,139976,20364415
2941,S10859,139976,20364415
2942,S10872,139976,20364415
2943,S10878,139976,20364415
2944,S10889,139976,20364415
2945,S10893,139976,20364415
2946,S10898,139976,20364415
2947,S10900,139976,20364415
2948,S10902,139976,20364415
2949,S10911,139976,20364415
2950,S10922,139976,20364415
2951,S10937,139976,20364415
2952,S10941,139976,20364415
2953,S10946,139976,20364415
2954,S10950,139976,20364415
2955,S10954,139976,20364415
2956,S10959,139976,20364415
2957,S10961,139976,20364415
2958,S10966,139976,20364415
2959,S10977,139976,20364415
2960,S10988,139976,20364415
2961,S10991,139976,20364415
2962,S10996,139976,20364415
2963,S1084,117523,20299113
2964,S1114,117523,20299113
2965,S1207,117523,20299113
2966,S1363,117523,20299113
2967,S1469,117523,20299113
2968,S1565,117523,20299113
2969,S1745,117523,20299113
2970,S1772,117523,20299113
2971,S1885,117523,20299113
2972,S2101,117523,20299113
2973,S2217,117523,20299113
2974,S2434,117523,20299113
2975,S2456,117523,20299113
2976,S2568,117523,20299113
2977,S414,117523,20299113
2978,S422,117523,20299113
2979,S495,117523,20299113
2980,S501,117523,20299113
2981,S730,117523,20299113
2982,S734,117523,20299113
2983,S786,117523,20299113
2984,S799,117523,20299113
2985,S829,117523,20299113
2986,S970,117523,20299113
2987,S1086,48058,20221664
2988,S1088,48058,20221664
2989,S1089,48058,20221664
2990,S10892,140026,20364689
2991,S10897,140026,20364689
2992,S10901,140026,20364689
2993,S10910,140026,20364689
2994,S10914,140026,20364689
2995,S10924,140026,20364689
2996,S10928,140026,20364689
2997,S10930,140026,20364689
2998,S109,66148,20238738
2999,S123,66148,20238738
3000,S128,66148,20238738
3001,S138,66148,20238738
3002,S141,66148,20238738
3003,S159,66148,20238738
3004,S160,66148,20238738
3005,S172,66148,20238738
3006,S186,66148,20238738
3007,S189,66148,20238738
3008,S193,66148,20238738
3009,S198,66148,20238738
3010,S200,66148,20238738
3011,S201,66148,20238738
3012,S10947,140133,20365015
3013,S10949,140133,20365015
3014,S10957,140133,20365015
3015,S10958,140133,20365015
3016,S10962,140133,20365015
3017,S10969,140133,20365015
3018,S10976,140133,20365015
3019,S10982,140133,20365015
3020,S10989,140133,20365015
3021,S11011,140133,20365015
3022,S1095,211056,20539342
3023,S1142,211056,20539342
3024,S1657,211056,20539342
3025,S2075,211056,20539342
3026,S2991,211056,20539342
3027,S4061,211056,20539342
3028,S4229,211056,20539342
3029,S4649,211056,20539342
3030,S4714,211056,20539342
3031,S4795,211056,20539342
3032,S5118,211056,20539342
3033,S522,211056,20539342
3034,S5377,211056,20539342
3035,S5481,211056,20539342
3036,S5807,211056,20539342
3037,S5934,211056,20539342
3038,S6300,211056,20539342
3039,S6714,211056,20539342
3040,S7136,211056,20539342
3041,S7357,211056,20539342
3042,S7605,211056,20539342
3043,S8253,211056,20539342
3044,S8580,211056,20539342
3045,S8685,211056,20539342
3046,S8719,211056,20539342
3047,S10951,137068,20353634
3048,S10964,137068,20353634
3049,S10965,137068,20353634
3050,S10973,137068,20353634
3051,S10975,137068,20353634
3052,S10978,137068,20353634
3053,S10981,137068,20353634
3054,S10984,137068,20353634
3055,S10985,137068,20353634
3056,S10987,137068,20353634
3057,S10995,137068,20353634
3058,S11004,137068,20353634
3059,S11008,137068,20353634
3060,S10963,140303,20365618
3061,S10986,140303,20365618
3062,S10993,140303,20365618
3063,S10997,140303,20365618
3064,S10998,140303,20365618
3065,S10999,140303,20365618
3066,S11002,140303,20365618
3067,S11003,140303,20365618
3068,S11006,140303,20365618
3069,S11007,140303,20365618
3070,S11010,140303,20365618
3071,S11014,140303,20365618
3072,S11015,140303,20365618
3073,S11016,140303,20365618
3074,S11017,140303,20365618
3075,S11018,140303,20365618
3076,S11020,140303,20365618
3077,S11022,140303,20365618
3078,S11023,140303,20365618
3079,S11027,140303,20365618
3080,S11029,140303,20365618
3081,S11035,140303,20365618
3082,S11040,140303,20365618
3083,S11041,140303,20365618
3084,S11042,140303,20365618
3085,S11043,140303,20365618
3086,S11044,140303,20365618
3087,S11045,140303,20365618
3088,S11046,140303,20365618
3089,S11047,140303,20365618
3090,S11048,140303,20365618
3091,S11049,140303,20365618
3092,S11052,140303,20365618
3093,S11053,140303,20365618
3094,S11055,140303,20365618
3095,S11056,140303,20365618
3096,S11057,140303,20365618
3097,S11058,140303,20365618
3098,S11059,140303,20365618
3099,S11063,140303,20365618
3100,S11067,140303,20365618
3101,S11068,140303,20365618
3102,S11074,140303,20365618
3103,S11075,140303,20365618
3104,S11080,140303,20365618
3105,S11082,140303,20365618
3106,S10992,140319,20365619
3107,S1105,94826,20263543
3108,S11051,139583,20360870
3109,S11062,139583,20360870
3110,S11065,139583,20360870
3111,S11066,139583,20360870
3112,S11069,139583,20360870
3113,S11071,139583,20360870
3114,S11076,139583,20360870
3115,S11077,139583,20360870
3116,S11078,139583,20360870
3117,S11079,139583,20360870
3118,S11081,139583,20360870
3119,S11084,139583,20360870
3120,S11085,139583,20360870
3121,S11086,139583,20360870
3122,S11087,139583,20360870
3123,S11089,139583,20360870
3124,S11090,139583,20360870
3125,S11092,139583,20360870
3126,S11093,139583,20360870
3127,S11095,139583,20360870
3128,S11096,139583,20360870
3129,S11097,139583,20360870
3130,S11098,139583,20360870
3131,S11100,139583,20360870
3132,S11101,139583,20360870
3133,S11102,139583,20360870
3134,S11103,139583,20360870
3135,S11104,139583,20360870
3136,S11106,139583,20360870
3137,S11107,139583,20360870
3138,S11109,139583,20360870
3139,S11110,139583,20360870
3140,S11113,139583,20360870
3141,S11115,139583,20360870
3142,S11117,139583,20360870
3143,S11118,139583,20360870
3144,S11119,139583,20360870
3145,S11120,139583,20360870
3146,S11121,139583,20360870
3147,S11123,139583,20360870
3148,S11124,139583,20360870
3149,S11126,139583,20360870
3150,S11127,139583,20360870
3151,S11131,139583,20360870
3152,S11132,139583,20360870
3153,S11133,139583,20360870
3154,S11134,139583,20360870
3155,S11135,139583,20360550
3156,S11136,139583,20360870
3157,S11137,139583,20360550
3158,S11140,139583,20360870
3159,S11141,139583,20360550
3160,S11142,139583,20360870
3161,S11143,139583,20360870
3162,S11144,139583,20360870
3163,S11146,139583,20360870
3164,S11054,138475,20356639
3165,S11060,138475,20356639
3166,S11064,138475,20356639
3167,S11070,138475,20356639
3168,S11088,138475,20356639
3169,S1109,47750,20221362
3170,S1121,47750,20221362
3171,S1127,47750,20221362
3172,S1129,47750,20221362
3173,S1156,47750,20221362
3174,S1158,47750,20221362
3175,S1164,47750,20221362
3176,S1165,47750,20221362
3177,S1173,47750,20221362
3178,S1178,47750,20221362
3179,S1182,47750,20221362
3180,S1191,47750,20221362
3181,S1195,47750,20221362
3182,S1198,47750,20221362
3183,S1202,47750,20221362
3184,S1205,47750,20221362
3185,S1208,47750,20221362
3186,S1213,47750,20221362
3187,S1215,47750,20221362
3188,S1221,47750,20221362
3189,S1224,47750,20221362
3190,S1266,47750,20221362
3191,S1279,47750,20221362
3192,S11099,140165,20365193
3193,S11108,140165,20365193
3194,S11112,140165,20365193
3195,S11114,140165,20365193
3196,S11111,140195,20365294
3197,S1112,47280,20221020
3198,S11125,140529,20366531
3199,S11129,140529,20366531
3200,S11130,140529,20366531
3201,S11145,140695,20367900
3202,S11147,140690,20367899
3203,S11148,140690,20367899
3204,S11149,140690,20367900
3205,S11157,140871,20368500
3206,S11158,140871,20368500
3207,S11159,140871,20368500
3208,S11160,140871,20368500
3209,S11161,140871,20368500
3210,S11162,140871,20368500
3211,S11163,140871,20368500
3212,S11168,140871,20368500
3213,S11170,140871,20368500
3214,S11171,140871,20368500
3215,S11172,140871,20368500
3216,S11174,140871,20368500
3217,S11177,140871,20368500
3218,S11180,140871,20368500
3219,S11181,140871,20368500
3220,S11182,140871,20368500
3221,S11164,139670,20362414
3222,S11165,139670,20362414
3223,S11175,139670,20362414
3224,S11176,139670,20362414
3225,S11167,139590,20361188
3226,S11169,139590,20361188
3227,S1117,47150,20220708
3228,S1124,47150,20220708
3229,S11173,139781,20363439
3230,S11178,139781,20363439
3231,S11179,139769,20363439
3232,S1118,107287,20278472
3233,S1267,107287,20278472
3234,S1285,107287,20278472
3235,S1374,107287,20278472
3236,S1418,107287,20278472
3237,S1430,107287,20278472
3238,S1459,107287,20278472
3239,S1502,107287,20278472
3240,S1510,107287,20278472
3241,S1522,107287,20278472
3242,S1553,107287,20278472
3243,S1589,107287,20278472
3244,S1751,107287,20278472
3245,S1836,107287,20278472
3246,S2055,107287,20278472
3247,S2094,107287,20278472
3248,S2111,107287,20278472
3249,S2145,107287,20278472
3250,S2183,107287,20278472
3251,S2207,107287,20278472
3252,S2240,107287,20278472
3253,S2288,107287,20278472
3254,S2315,107287,20278472
3255,S2328,107287,20278472
3256,S2439,107287,20278472
3257,S2469,107287,20278472
3258,S2476,107287,20278472
3259,S2513,107287,20278472
3260,S2536,107287,20278472
3261,S2550,107287,20278472
3262,S2563,107287,20278472
3263,S2606,107287,20278472
3264,S2637,107287,20278472
3265,S2640,107287,20278472
3266,S2646,107287,20278472
3267,S2653,107287,20278472
3268,S2728,107287,20278472
3269,S2738,107287,20278472
3270,S2746,107287,20278472
3271,S2763,107287,20278472
3272,S2776,107287,20278472
3273,S2825,107287,20278472
3274,S2827,107287,20278472
3275,S2847,107287,20278472
3276,S2879,107287,20278472
3277,S2885,107287,20278472
3278,S2897,107287,20278472
3279,S2997,107287,20278472
3280,S3005,107287,20278472
3281,S3016,107287,20278472
3282,S3078,107287,20278472
3283,S3126,107287,20278472
3284,S3142,107287,20278472
3285,S3171,107287,20278472
3286,S3248,107287,20278472
3287,S3273,107287,20278472
3288,S3303,107287,20278472
3289,S3387,107287,20278472
3290,S3406,107287,20278472
3291,S3408,107287,20278472
3292,S3447,107287,20278472
3293,S3462,107287,20278472
3294,S3490,107287,20278472
3295,S3530,107287,20278472
3296,S3537,107287,20278472
3297,S3568,107287,20278472
3298,S3630,107287,20278472
3299,S3643,107287,20278472
3300,S3647,107287,20278472
3301,S3654,107287,20278472
3302,S3671,107287,20278472
3303,S3703,107287,20278472
3304,S3758,107287,20278472
3305,S3786,107287,20278472
3306,S3858,107287,20278472
3307,S3881,107287,20278472
3308,S3917,107287,20278472
3309,S3921,107287,20278472
3310,S3929,107287,20278472
3311,S4009,107287,20278472
3312,S4028,107287,20278472
3313,S4042,107287,20278472
3314,S4052,107287,20278472
3315,S4067,107287,20278472
3316,S4091,107287,20278472
3317,S4132,107287,20278472
3318,S4158,107287,20278472
3319,S4164,107287,20278472
3320,S4168,107287,20278472
3321,S4174,107287,20278472
3322,S4196,107287,20278472
3323,S4237,107287,20278472
3324,S4376,107287,20278472
3325,S4413,107287,20278472
3326,S4424,107287,20278472
3327,S4567,107287,20278472
3328,S4625,107287,20278472
3329,S4652,107287,20278472
3330,S4756,107287,20278472
3331,S4867,107287,20278472
3332,S4892,107287,20278472
3333,S4909,107287,20278472
3334,S4929,107287,20278472
3335,S4937,107287,20278472
3336,S5103,107287,20278472
3337,S5165,107287,20278472
3338,S5179,107287,20278472
3339,S5189,107287,20278472
3340,S5200,107287,20278472
3341,S5209,107287,20278472
3342,S5227,107287,20278472
3343,S5233,107287,20278472
3344,S5270,107287,20278472
3345,S5315,107287,20278472
3346,S5321,107287,20278472
3347,S5388,107287,20278472
3348,S5389,107287,20278472
3349,S5404,107287,20278472
3350,S5413,107287,20278472
3351,S5456,107287,20278472
3352,S5465,107287,20278472
3353,S5484,107287,20278472
3354,S5495,107287,20278472
3355,S5520,107287,20278472
3356,S5526,107287,20278472
3357,S5534,107287,20278472
3358,S5580,107287,20278472
3359,S5587,107287,20278472
3360,S5597,107287,20278472
3361,S5615,107287,20278472
3362,S5624,107287,20278472
3363,S5649,107287,20278472
3364,S5705,107287,20278472
3365,S5716,107287,20278472
3366,S5720,107287,20278472
3367,S5749,107287,20278472
3368,S5771,107287,20278472
3369,S5781,107287,20278472
3370,S5797,107287,20278472
3371,S5846,107287,20278472
3372,S5892,107287,20278472
3373,S5895,107287,20278472
3374,S5913,107287,20278472
3375,S5943,107287,20278472
3376,S6066,107287,20278472
3377,S6073,107287,20278472
3378,S6076,107287,20278472
3379,S6080,107287,20278472
3380,S6116,107287,20278472
3381,S6134,107287,20278472
3382,S6160,107287,20278472
3383,S6164,107287,20278472
3384,S6167,107287,20278472
3385,S6171,107287,20278472
3386,S6177,107287,20278472
3387,S6183,107287,20278472
3388,S6191,107287,20278472
3389,S6204,107287,20278472
3390,S6222,107287,20278472
3391,S6227,107287,20278472
3392,S6234,107287,20278472
3393,S6247,107287,20278472
3394,S6272,107287,20278472
3395,S6287,107287,20278472
3396,S6302,107287,20278472
3397,S6307,107287,20278472
3398,S6334,107287,20278472
3399,S6358,107287,20278472
3400,S6374,107287,20278472
3401,S6378,107287,20278472
